DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
00501,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
00544,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01001,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01002,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01003,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01004,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01005,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01007,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01008,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01009,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01010,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01011,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01012,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01013,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01014,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01020,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01021,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01022,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01026,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01027,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01028,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01029,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01030,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01031,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01032,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01033,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01034,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01035,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01036,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01037,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01038,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01039,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01040,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01041,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01050,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01053,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01054,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01056,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01057,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01059,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01060,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01061,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01062,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01063,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01066,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01068,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01069,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01070,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01071,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01072,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01073,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01074,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01075,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01077,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01079,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01080,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
01081,MDT1,FDXHD,1,3,MIDD_MX,12:00:00,16:00:00
