DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
00501,CLT2,FDXHD,2,4,CONC_OB,14:00:00,17:00:00
00544,CLT2,FDXHD,2,4,CONC_OB,14:00:00,17:00:00
01001,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01002,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01003,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01004,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01005,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01007,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01008,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01009,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01010,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01011,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01012,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01013,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01014,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01020,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01021,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01022,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01026,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01027,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01028,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01029,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01030,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01031,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01032,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01033,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01034,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01035,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01036,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01037,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01038,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
01039,CLT2,FDXHD,2,5,CONC_OB,14:00:00,17:00:00
