DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
00501,DFW1,FDXHD,3,6,DALL_TX,15:00:00,19:00:00
00544,DFW1,FDXHD,3,6,DALL_TX,15:00:00,19:00:00
01001,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01002,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01003,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01004,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01005,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01007,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01008,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01009,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01010,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01011,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01012,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01013,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01014,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01020,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01021,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01022,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01026,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01027,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01028,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01029,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01030,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01031,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01032,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01033,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01034,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01035,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01036,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01037,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01038,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01039,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01040,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01041,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01050,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01053,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01054,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01056,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01057,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01059,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01060,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01061,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01062,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01063,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01066,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01068,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01069,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01070,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01071,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01072,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01073,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01074,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01075,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01077,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01079,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01080,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01081,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01082,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01083,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01084,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01085,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01086,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01088,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01089,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01090,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01092,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01093,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01094,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01095,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01096,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01097,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01098,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01101,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01102,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01103,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01104,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01105,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01106,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01107,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01108,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01109,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01111,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01115,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01116,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01118,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01119,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01128,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01129,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01138,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01139,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01144,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01151,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01152,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01199,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01201,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01202,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01203,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01220,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01222,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01223,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01224,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01225,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01226,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01227,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01229,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01230,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01235,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01236,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01237,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01238,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01240,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01242,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01243,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01244,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01245,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01247,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01252,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01253,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01254,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01255,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01256,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
01257,DFW1,FDXHD,3,7,DALL_TX,15:00:00,19:00:00
