DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
00501,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
00544,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01001,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01002,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01003,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01004,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01005,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01007,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01008,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01009,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01010,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01011,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01012,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01013,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01014,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01020,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01021,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01022,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01026,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01027,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01028,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01029,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01030,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01031,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01032,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01033,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01034,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01035,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01036,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01037,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01038,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01039,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01040,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01041,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01050,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01053,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01054,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01056,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01057,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01059,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01060,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01061,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01062,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01063,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01066,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01068,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01069,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01070,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01071,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01072,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01073,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01074,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01075,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
01077,HOU1,FDXHD,3,7,HOUS_TX,13:00:00,17:00:00
