DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
00501,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
00544,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01001,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01002,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01003,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01004,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01005,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01007,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01008,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01009,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01010,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01011,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01012,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01013,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01014,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01020,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01021,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01022,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01026,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01027,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01028,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01029,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01030,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01031,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01032,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01033,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01034,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01035,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01036,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01037,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01038,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01039,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01040,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01041,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01050,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01053,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01054,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01056,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01057,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01059,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01060,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01061,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
01062,MCO2,FDXHD,3,5,OCAL_TX,15:00:00,18:00:00
