DESTINATION_ZIP,LOCATION,SHIPPING_METHOD,TRANSIT_DAYS,FREIGHT_ZONE,DEFAULT_ROUTE,CUT_TIME,PULL_TIME
01115,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01116,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01118,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01119,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01128,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01129,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01138,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01139,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01144,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01151,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01152,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01199,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01201,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01202,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01203,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01220,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01222,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01223,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01224,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01225,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01226,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01227,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01229,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01230,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01235,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01236,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01237,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01238,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01240,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01242,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01243,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01244,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01245,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01247,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01252,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01253,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01254,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01255,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01256,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01257,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01258,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01259,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01260,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01262,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01263,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01264,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01266,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01267,CFF1,FDXHD,2,5,GRWD_EX,14:00:00,17:00:00
01270,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01301,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01302,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01330,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01331,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01337,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01338,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01339,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01340,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01341,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01342,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01343,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01344,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01346,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01347,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01349,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01350,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01351,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01354,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01355,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01360,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01364,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01366,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01367,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01368,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01370,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01373,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01375,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01376,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01378,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01379,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01380,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01420,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01430,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01431,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01432,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01434,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01436,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01438,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01440,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01441,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01450,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01451,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01452,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01453,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01460,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01462,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01463,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01464,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01467,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01468,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01469,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01472,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01473,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01474,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01475,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01501,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01503,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01504,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01505,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01506,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01507,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01508,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01509,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01510,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01515,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01516,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01518,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01519,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01520,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01521,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01522,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01523,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01524,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01525,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01526,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01527,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01529,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01531,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01532,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01534,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01535,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01536,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01537,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01538,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01540,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01541,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01542,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01543,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01545,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01546,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01550,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01560,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01561,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01562,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01564,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01566,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01568,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01569,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01570,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01571,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01581,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01583,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01585,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01586,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01588,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01590,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01601,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01602,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01603,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01604,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01605,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01606,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01607,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01608,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01609,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01610,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01611,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01612,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01613,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01614,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01615,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01653,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01655,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01701,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01702,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01703,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01704,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01705,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01718,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01719,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01720,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01721,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01730,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01731,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01740,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01741,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01742,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01745,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01746,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01747,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01748,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01749,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
01752,CFF1,FDXHD,2,5,GRWD_TX,14:00:00,17:00:00
